id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_allowed_loan
40543,28,100000,MORTGAGE,1,EDUCATION,9000,9.63,0.09,N,8,0,130973
14689,22,130000,MORTGAGE,3,DEBTCONSOLIDATION,12000,7.88,0.09,N,2,0,130976
2938,34,80000,MORTGAGE,2,VENTURE,5000,8,0.06,N,9,0,130976
7535,34,80000,MORTGAGE,2,HOMEIMPROVEMENT,5000,5.42,0.06,N,8,0,130976
20281,34,80000,RENT,2,EDUCATION,5000,11.49,0.06,N,10,0,130976
21099,34,80000,RENT,5,DEBTCONSOLIDATION,5000,11.36,0.06,N,8,0,130976
22431,34,80000,MORTGAGE,2,HOMEIMPROVEMENT,5000,10.36,0.06,N,6,0,130976
37617,34,80000,MORTGAGE,5,MEDICAL,5000,10.99,0.06,N,9,0,130976
16384,32,85000,RENT,0,VENTURE,5000,10.99,0.06,N,8,0,130977
52644,32,85000,MORTGAGE,5,PERSONAL,5000,7.14,0.06,N,8,0,130977
57913,32,85000,RENT,5,MEDICAL,5000,10.99,0.06,N,9,0,130977
7847,24,115000,MORTGAGE,8,HOMEIMPROVEMENT,7000,8.94,0.06,N,2,0,130980
13378,23,120000,MORTGAGE,5,DEBTCONSOLIDATION,7000,7.14,0.06,N,2,0,130981
23456,23,120000,MORTGAGE,7,EDUCATION,7000,7.14,0.06,N,3,0,130981
29897,23,120000,MORTGAGE,4,VENTURE,7000,10.65,0.06,N,2,0,130981
37219,23,120000,MORTGAGE,3,VENTURE,7000,7.4,0.06,N,3,0,130981
39657,23,120000,RENT,3,DEBTCONSOLIDATION,7000,11.99,0.06,N,2,0,130981
47360,23,120000,MORTGAGE,7,PERSONAL,7000,10.36,0.06,N,3,0,130981
50749,23,120000,MORTGAGE,7,EDUCATION,7000,13.06,0.06,Y,3,0,130981
8806,30,90000,MORTGAGE,0,VENTURE,4000,7.88,0.04,N,7,0,130981
15354,30,90000,RENT,3,MEDICAL,4000,11.11,0.04,N,7,0,130981
51219,30,90000,RENT,0,DEBTCONSOLIDATION,4000,12.87,0.04,N,6,0,130981
17681,38,70000,MORTGAGE,7,EDUCATION,2000,10.36,0.03,N,12,0,130983
24702,47,75000,MORTGAGE,7,PERSONAL,10000,5.42,0.13,N,12,0,130990
5168,45,75000,MORTGAGE,14,VENTURE,4000,13.49,0.05,N,11,0,130993
55058,41,86000,MORTGAGE,3,EDUCATION,10000,7.66,0.12,N,15,0,131031
49317,27,106000,MORTGAGE,11,MEDICAL,12000,12.69,0.11,N,10,0,131070
15279,53,90000,MORTGAGE,3,PERSONAL,12000,5.79,0.13,N,28,0,131097
6783,31,87500,MORTGAGE,5,VENTURE,4500,5.99,0.05,N,7,0,131104
19258,23,121000,MORTGAGE,7,EDUCATION,8000,10.99,0.07,N,2,0,131129
23183,36,84000,MORTGAGE,20,PERSONAL,20000,10.62,0.24,N,17,0,131149
33776,32,92000,RENT,2,EDUCATION,16000,13.47,0.17,Y,9,0,131160
43301,32,90000,MORTGAGE,6,EDUCATION,12800,15.21,0.13,N,6,0,131164
30839,22,132000,MORTGAGE,0,EDUCATION,14000,11.99,0.11,N,3,0,131174
19714,34,80000,RENT,0,VENTURE,4800,8.9,0.06,N,7,0,131176
43399,34,80000,RENT,4,HOMEIMPROVEMENT,4800,10.59,0.06,N,9,0,131176
50982,34,80000,RENT,4,HOMEIMPROVEMENT,4800,14.27,0.06,Y,10,0,131176
27691,28,98000,MORTGAGE,12,DEBTCONSOLIDATION,6000,9.91,0.06,N,9,0,131178
55811,39,75000,MORTGAGE,2,DEBTCONSOLIDATION,15000,6.54,0.2,N,11,0,131202
11066,31,94350,MORTGAGE,5,HOMEIMPROVEMENT,15000,14.09,0.14,N,9,0,131205
40006,50,68608,RENT,21,VENTURE,6000,12.99,0.09,N,15,0,131207
48327,27,115000,RENT,4,EDUCATION,24000,7.9,0.22,N,10,0,131208
12979,25,125000,MORTGAGE,1,HOMEIMPROVEMENT,25000,9.99,0.2,N,4,0,131210
25275,25,125000,MORTGAGE,6,EDUCATION,25000,7.49,0.2,N,4,0,131210
29685,25,125000,MORTGAGE,9,PERSONAL,25000,8.9,0.2,N,4,0,131210
26464,28,100000,MORTGAGE,7,EDUCATION,8750,13.99,0.09,Y,7,0,131224
3965,32,95800,RENT,1,EDUCATION,22000,12.53,0.23,N,6,0,131233
25672,28,98056,MORTGAGE,0,VENTURE,6000,14.96,0.06,Y,6,0,131257
27889,26,105600,MORTGAGE,10,VENTURE,6000,16.49,0.06,N,3,0,131260
14861,37,84000,MORTGAGE,12,PERSONAL,24000,13.8,0.3,Y,17,0,131343
45831,24,115742,MORTGAGE,8,HOMEIMPROVEMENT,7500,12.69,0.07,N,2,0,131370
21746,24,122000,MORTGAGE,8,HOMEIMPROVEMENT,15000,8.49,0.12,N,4,0,131371
42870,24,122000,MORTGAGE,8,DEBTCONSOLIDATION,15000,10.99,0.12,N,3,0,131371
56118,24,122000,RENT,7,DEBTCONSOLIDATION,15000,10.99,0.12,N,3,0,131371
5995,32,84000,MORTGAGE,0,DEBTCONSOLIDATION,3000,5.42,0.04,N,7,0,131382
16148,41,85000,MORTGAGE,19,VENTURE,8000,11.49,0.09,N,13,0,131392
46164,41,85000,MORTGAGE,4,HOMEIMPROVEMENT,8000,7.51,0.09,N,16,0,131392
33493,24,122880,MORTGAGE,4,EDUCATION,16000,15.31,0.12,Y,4,0,131426
19650,30,101000,MORTGAGE,1,PERSONAL,20000,11.48,0.2,N,7,0,131458
37400,30,101000,MORTGAGE,12,PERSONAL,20000,8.88,0.2,N,7,0,131458
47913,29,100000,MORTGAGE,0,PERSONAL,13500,11.99,0.14,N,9,0,131466
22242,31,90000,RENT,1,EDUCATION,8000,13.48,0.09,N,10,0,131472
22342,31,90000,RENT,1,EDUCATION,8000,11.46,0.09,N,7,0,131472
55213,31,90000,RENT,4,MEDICAL,8000,13.49,0.08,N,6,0,131472
15430,39,70000,MORTGAGE,8,EDUCATION,5000,10.25,0.07,N,12,0,131472
559,25,110000,MORTGAGE,0,VENTURE,6000,8.49,0.05,N,4,0,131481
9729,25,110000,MORTGAGE,9,MEDICAL,6000,6.03,0.05,N,3,0,131481
48943,25,110000,RENT,0,VENTURE,6000,9.63,0.05,N,2,0,131481
50121,25,110000,MORTGAGE,9,EDUCATION,6000,9.99,0.05,N,3,0,131481
42127,26,105000,MORTGAGE,10,EDUCATION,5000,7.14,0.05,N,2,0,131482
27258,25,108000,MORTGAGE,8,EDUCATION,3500,5.42,0.03,N,2,0,131485
21392,29,99000,MORTGAGE,9,HOMEIMPROVEMENT,12000,10.25,0.12,N,10,0,131518
44513,29,99000,OWN,14,HOMEIMPROVEMENT,12000,11.49,0.12,N,10,0,131518
44976,37,75000,MORTGAGE,0,EDUCATION,7200,7.88,0.09,N,15,0,131519
14898,36,87000,MORTGAGE,2,HOMEIMPROVEMENT,25000,11.11,0.29,N,13,0,131543
46165,38,74520,RENT,5,HOMEIMPROVEMENT,10000,17.04,0.14,N,15,0,131550
4146,45,87000,RENT,1,HOMEIMPROVEMENT,25000,6.54,0.29,N,14,0,131587
7573,28,99730,MORTGAGE,7,HOMEIMPROVEMENT,8000,7.14,0.08,N,6,0,131597
13121,23,124896,MORTGAGE,5,VENTURE,12000,10.75,0.1,N,2,0,131605
7489,29,96300,RENT,7,VENTURE,8000,10.99,0.08,N,10,0,131609
35862,30,97781,MORTGAGE,7,MEDICAL,15000,10.99,0.15,N,10,0,131635
57690,32,85100,MORTGAGE,4,DEBTCONSOLIDATION,4500,7.88,0.05,N,7,0,131639
32850,26,117000,MORTGAGE,3,PERSONAL,20400,13.06,0.17,Y,3,0,131663
19891,27,102000,RENT,3,DEBTCONSOLIDATION,6000,13.99,0.06,Y,10,0,131679
38395,27,102000,RENT,4,HOMEIMPROVEMENT,6000,6.99,0.06,N,9,0,131679
43009,27,102000,MORTGAGE,0,HOMEIMPROVEMENT,6000,13.22,0.06,N,7,0,131679
50745,24,130000,MORTGAGE,8,MEDICAL,24250,10.25,0.19,N,4,0,131713
56772,25,115000,RENT,3,MEDICAL,12000,10.37,0.1,N,2,0,131723
8955,23,125000,MORTGAGE,0,DEBTCONSOLIDATION,12000,10.38,0.1,N,4,0,131725
32865,23,125000,RENT,5,PERSONAL,12000,11.71,0.1,N,2,0,131725
2977,29,95000,RENT,8,DEBTCONSOLIDATION,6000,11.99,0.06,N,7,0,131728
30144,55,95000,OWN,5,PERSONAL,25000,10.99,0.26,N,18,0,131746
58164,33,92000,MORTGAGE,0,VENTURE,20000,14.46,0.22,Y,5,0,131753
15955,31,96000,MORTGAGE,5,DEBTCONSOLIDATION,17000,12.18,0.18,N,6,0,131760
30635,33,92004,RENT,3,HOMEIMPROVEMENT,20000,17.49,0.22,N,8,0,131760
2033,26,106000,MORTGAGE,10,HOMEIMPROVEMENT,6000,12.69,0.06,N,2,0,131780
25109,26,106000,RENT,10,MEDICAL,6000,9.99,0.06,N,4,0,131780
47602,39,73000,MORTGAGE,3,EDUCATION,10500,11.86,0.14,N,14,0,131810
30196,37,75600,MORTGAGE,11,PERSONAL,8000,7.88,0.11,N,12,0,131827
46389,32,84000,MORTGAGE,10,HOMEIMPROVEMENT,2500,11.99,0.03,N,8,0,131884
4846,41,85000,RENT,0,VENTURE,7500,8.94,0.09,N,16,0,131892
24641,37,75000,MORTGAGE,7,VENTURE,6825,5.42,0.09,N,15,0,131894
5878,37,74568,RENT,0,VENTURE,6000,14.26,0.08,N,13,0,131922
16518,35,84000,OWN,12,DEBTCONSOLIDATION,15000,11.11,0.18,N,5,0,131957
35937,35,84000,MORTGAGE,1,MEDICAL,15000,9.63,0.18,N,10,0,131957
57790,35,84000,MORTGAGE,8,HOMEIMPROVEMENT,15000,6.03,0.18,N,10,0,131957
3941,36,80000,RENT,0,PERSONAL,12000,13.48,0.15,Y,12,0,131961
10135,36,80000,MORTGAGE,5,HOMEIMPROVEMENT,12000,13.61,0.15,N,14,0,131961
11989,36,80000,RENT,13,DEBTCONSOLIDATION,12000,10.37,0.15,N,11,0,131961
30860,36,80000,MORTGAGE,13,HOMEIMPROVEMENT,12000,11.99,0.15,N,15,0,131961
32811,36,80000,MORTGAGE,5,HOMEIMPROVEMENT,12000,10.99,0.15,N,11,0,131961
39881,36,80000,RENT,0,EDUCATION,12000,12.68,0.15,N,15,0,131961
32537,24,130000,RENT,7,PERSONAL,24000,12.73,0.18,N,3,0,131963
7417,32,90000,MORTGAGE,11,VENTURE,12000,7.9,0.13,N,6,0,131965
12096,32,90000,MORTGAGE,12,MEDICAL,12000,6.03,0.13,N,5,0,131965
19625,32,90000,MORTGAGE,11,DEBTCONSOLIDATION,12000,6.92,0.13,N,10,0,131965
23684,32,90000,MORTGAGE,3,MEDICAL,12000,10.99,0.13,N,10,0,131965
26784,32,90000,MORTGAGE,7,MEDICAL,12000,10.59,0.13,N,5,0,131965
31774,32,90000,RENT,4,HOMEIMPROVEMENT,12000,10.99,0.13,N,10,0,131965
32186,32,90000,RENT,5,DEBTCONSOLIDATION,12000,11.49,0.13,N,6,0,131965
45301,25,120000,RENT,5,HOMEIMPROVEMENT,18000,14.26,0.15,Y,4,0,131966
41805,30,96000,MORTGAGE,3,HOMEIMPROVEMENT,12000,7.51,0.13,N,10,0,131967
2329,24,120000,RENT,1,PERSONAL,12000,11.49,0.1,N,4,0,131974
2994,24,120000,MORTGAGE,3,MEDICAL,12000,10.37,0.1,N,2,0,131974
10294,24,120000,RENT,1,EDUCATION,12000,11.71,0.1,N,2,0,131974
21390,24,120000,RENT,1,EDUCATION,12000,10.99,0.1,N,3,0,131974
22491,24,120000,RENT,0,MEDICAL,12000,6.62,0.1,N,2,0,131974
30432,24,120000,RENT,8,MEDICAL,12000,5.79,0.1,N,4,0,131974
32282,24,120000,MORTGAGE,8,DEBTCONSOLIDATION,12000,9.99,0.1,N,3,0,131974
51254,24,120000,RENT,1,EDUCATION,12000,12.53,0.1,N,3,0,131974
5204,28,100000,OWN,0,EDUCATION,8000,8.59,0.08,N,10,0,131975
13756,28,100000,MORTGAGE,1,PERSONAL,8000,5.79,0.08,N,6,0,131975
17743,28,100000,MORTGAGE,5,PERSONAL,8000,9.91,0.08,N,9,0,131975
20921,28,100000,MORTGAGE,0,DEBTCONSOLIDATION,8000,8.32,0.08,N,9,0,131975
48315,28,100000,RENT,2,PERSONAL,8000,12.18,0.08,N,8,0,131975
49495,28,100000,MORTGAGE,12,EDUCATION,8000,6.03,0.08,N,6,0,131975
32910,34,80000,MORTGAGE,13,DEBTCONSOLIDATION,4000,6.03,0.05,N,6,0,131978
1055,23,120000,MORTGAGE,7,DEBTCONSOLIDATION,6000,10.62,0.05,N,4,0,131982
1487,23,120000,RENT,5,PERSONAL,6000,7.49,0.05,N,2,0,131982
2723,23,120000,MORTGAGE,7,EDUCATION,6000,11.49,0.05,N,4,0,131982
4208,23,120000,MORTGAGE,5,VENTURE,6000,6.92,0.05,N,2,0,131982
7655,23,120000,MORTGAGE,7,EDUCATION,6000,14.27,0.05,Y,3,0,131982
13031,23,120000,MORTGAGE,5,EDUCATION,6000,10.99,0.05,N,4,0,131982
17012,23,120000,MORTGAGE,4,VENTURE,6000,9.99,0.05,N,2,0,131982
23446,23,120000,MORTGAGE,1,DEBTCONSOLIDATION,6000,11.49,0.05,N,4,0,131982
31948,23,120000,MORTGAGE,7,MEDICAL,6000,5.42,0.05,N,2,0,131982
38091,23,120000,MORTGAGE,5,VENTURE,6000,10.99,0.05,N,4,0,131982
40126,23,120000,OWN,2,VENTURE,6000,14.27,0.05,Y,2,0,131982
46436,23,120000,MORTGAGE,7,MEDICAL,6000,8.9,0.05,N,2,0,131982
49705,23,120000,RENT,7,EDUCATION,6000,9.99,0.05,N,2,0,131982
55313,23,120000,RENT,0,MEDICAL,6000,11.71,0.05,N,4,0,131982
47282,30,90000,MORTGAGE,2,EDUCATION,3000,6.03,0.03,N,7,0,131984
50486,30,90000,RENT,15,EDUCATION,3000,12.99,0.03,N,8,0,131984
51213,30,90000,RENT,2,DEBTCONSOLIDATION,3000,11.49,0.03,N,5,0,131984
33905,27,100000,RENT,1,EDUCATION,3000,9.99,0.03,N,8,0,131985
24916,50,72000,RENT,9,DEBTCONSOLIDATION,12000,10.37,0.17,N,12,0,131989
13855,43,80000,RENT,9,DEBTCONSOLIDATION,5500,10.99,0.07,N,17,0,132093
4852,27,109000,MORTGAGE,2,HOMEIMPROVEMENT,15000,12.68,0.14,Y,5,0,132117
4977,30,90000,MORTGAGE,3,PERSONAL,2850,14.27,0.03,N,8,0,132134
31484,38,78000,RENT,0,HOMEIMPROVEMENT,16000,9.64,0.21,N,13,0,132152
52584,26,114000,RENT,1,HOMEIMPROVEMENT,16000,10.99,0.14,N,4,0,132167
11535,26,106300,MORTGAGE,10,PERSONAL,6000,6.03,0.06,N,4,0,132170
37398,26,110000,RENT,8,EDUCATION,10800,14.17,0.1,Y,3,0,132173
8201,37,85000,MORTGAGE,21,VENTURE,25000,10.74,0.29,N,15,0,132191
28509,48,72500,RENT,2,DEBTCONSOLIDATION,7000,7.29,0.1,N,13,0,132191
36253,29,105000,MORTGAGE,3,HOMEIMPROVEMENT,20000,12.87,0.19,Y,8,0,132209
4916,31,95000,MORTGAGE,5,VENTURE,15000,8.49,0.16,N,9,0,132212
33087,31,95000,MORTGAGE,6,VENTURE,15000,15.33,0.16,Y,7,0,132212
49473,31,95000,MORTGAGE,9,DEBTCONSOLIDATION,15000,13.49,0.16,Y,9,0,132212
19265,33,84996,RENT,17,PERSONAL,8000,11.49,0.09,N,7,0,132214
42336,37,75000,OWN,3,VENTURE,6400,13.47,0.09,N,13,0,132320
34334,29,93000,MORTGAGE,11,HOMEIMPROVEMENT,2500,5.99,0.03,N,5,0,132336
23974,27,102500,MORTGAGE,3,HOMEIMPROVEMENT,6000,10.59,0.06,N,6,0,132354
24204,27,102500,MORTGAGE,4,PERSONAL,6000,10.99,0.06,N,10,0,132354
5776,32,89000,MORTGAGE,13,PERSONAL,10000,10.36,0.11,N,7,0,132368
48114,36,78000,MORTGAGE,4,VENTURE,8000,8.49,0.1,N,15,0,132368
22699,36,76000,MORTGAGE,8,MEDICAL,4400,12.69,0.06,N,15,0,132376
57961,26,108000,RENT,7,MEDICAL,8000,7.49,0.08,N,3,0,132377
168,24,117000,RENT,8,PERSONAL,8000,13.06,0.07,Y,3,0,132379
47198,32,85000,RENT,12,HOMEIMPROVEMENT,3600,5.99,0.04,N,7,0,132381
48583,27,107004,MORTGAGE,11,HOMEIMPROVEMENT,12000,5.79,0.11,N,10,0,132426
21920,29,93000,MORTGAGE,7,VENTURE,2400,6.39,0.03,N,8,0,132436
27577,35,90000,RENT,5,VENTURE,25000,10.99,0.28,N,7,0,132445
41440,26,125000,RENT,10,VENTURE,30000,7.51,0.24,N,3,0,132455
33289,25,130000,MORTGAGE,9,EDUCATION,30000,15.65,0.23,N,3,0,132457
25417,38,75000,MORTGAGE,16,VENTURE,10000,6.62,0.13,N,13,0,132462
37960,38,75000,RENT,6,VENTURE,10000,9.99,0.13,N,17,0,132462
11853,30,95000,RENT,2,PERSONAL,10000,10.37,0.11,N,9,0,132470
37896,33,85000,MORTGAGE,2,DEBTCONSOLIDATION,7750,11.12,0.09,N,7,0,132471
28691,22,135000,MORTGAGE,2,PERSONAL,16000,11.49,0.12,N,3,0,132472
53374,25,111996,RENT,7,PERSONAL,7500,11.14,0.07,N,3,0,132473
1562,31,90000,MORTGAGE,9,MEDICAL,7000,9.96,0.08,N,8,0,132474
33541,31,90000,MORTGAGE,12,HOMEIMPROVEMENT,7000,6.03,0.08,N,10,0,132474
35094,31,90000,RENT,0,PERSONAL,7000,13.23,0.08,Y,10,0,132474
3336,39,70000,MORTGAGE,4,EDUCATION,4000,16.49,0.06,N,12,0,132475
52271,39,70000,RENT,5,MEDICAL,4000,13.98,0.06,N,15,0,132475
9008,28,100000,MORTGAGE,1,PERSONAL,7500,12.69,0.07,N,5,0,132476
40960,34,80000,MORTGAGE,4,VENTURE,3500,8.94,0.04,N,9,0,132480
56188,34,80000,RENT,5,MEDICAL,3500,5.99,0.04,N,9,0,132480
57561,32,85000,MORTGAGE,17,HOMEIMPROVEMENT,3500,7.29,0.04,N,9,0,132481
6306,25,110000,MORTGAGE,4,HOMEIMPROVEMENT,5000,7.43,0.05,N,3,0,132482
13201,25,110000,MORTGAGE,8,VENTURE,5000,11.14,0.05,N,4,0,132482
14438,25,110000,MORTGAGE,0,VENTURE,5000,13.85,0.05,N,2,0,132482
51548,25,110000,MORTGAGE,9,MEDICAL,5000,5.42,0.05,N,2,0,132482
9412,22,125000,MORTGAGE,6,EDUCATION,5000,11.12,0.04,N,2,0,132484
56742,26,105000,MORTGAGE,1,HOMEIMPROVEMENT,4000,9.63,0.04,N,2,0,132484
21643,33,81800,MORTGAGE,17,EDUCATION,2400,11.36,0.03,N,8,0,132554
33896,28,104000,MORTGAGE,4,HOMEIMPROVEMENT,13000,9.63,0.13,N,6,0,132568
16766,33,84000,MORTGAGE,3,DEBTCONSOLIDATION,6000,7.14,0.07,N,10,0,132574
54762,31,92004,MORTGAGE,15,VENTURE,10000,9.63,0.11,N,8,0,132575
17514,30,89800,RENT,4,HOMEIMPROVEMENT,2100,11.14,0.02,N,8,0,132586
58565,41,90000,RENT,0,VENTURE,15000,10.38,0.17,N,11,0,132590
29121,42,80000,RENT,8,HOMEIMPROVEMENT,1800,16.29,0.02,Y,14,0,132595
20348,64,106000,MORTGAGE,3,DEBTCONSOLIDATION,3000,11.58,0.03,N,22,0,132680
1833,33,95000,MORTGAGE,1,VENTURE,24000,11.83,0.25,N,5,0,132699
51601,41,85500,OWN,3,PERSONAL,7500,10,0.09,N,15,0,132712
1700,33,85000,MORTGAGE,1,VENTURE,7500,16,0.09,Y,7,0,132721
40055,33,85000,RENT,1,EDUCATION,7500,14.61,0.09,Y,5,0,132721
20313,37,75000,RENT,2,MEDICAL,6000,13.49,0.08,N,11,0,132721
37601,37,75000,MORTGAGE,9,HOMEIMPROVEMENT,6000,13.48,0.08,N,11,0,132721
27285,29,95000,RENT,0,MEDICAL,5000,7.43,0.05,N,6,0,132729
35533,29,95000,MORTGAGE,13,DEBTCONSOLIDATION,5000,13.72,0.05,N,10,0,132729
49553,23,128500,MORTGAGE,7,PERSONAL,15000,6.54,0.12,N,4,0,132747
18060,34,84000,MORTGAGE,3,PERSONAL,10000,7.51,0.12,N,10,0,132766
40020,34,84000,RENT,3,PERSONAL,10000,10.99,0.12,N,8,0,132766
47609,34,84000,MORTGAGE,3,EDUCATION,10000,7.88,0.12,N,6,0,132766
13317,28,102000,MORTGAGE,13,VENTURE,10000,16.11,0.1,Y,9,0,132772
38323,28,102000,MORTGAGE,7,MEDICAL,10000,5.79,0.1,N,8,0,132772
52019,28,102000,MORTGAGE,12,EDUCATION,10000,6.62,0.1,N,6,0,132772
52605,26,106000,MORTGAGE,10,HOMEIMPROVEMENT,5000,7.29,0.05,N,4,0,132782
41064,28,99518,MORTGAGE,10,EDUCATION,6500,5.99,0.07,N,8,0,132803
8881,25,115900,MORTGAGE,9,PERSONAL,12000,5.42,0.1,N,3,0,132848
4859,29,102000,RENT,4,VENTURE,15000,8.94,0.15,N,9,0,132864
16833,31,90000,MORTGAGE,7,VENTURE,6600,5.79,0.07,N,9,0,132875
27178,29,92700,MORTGAGE,13,DEBTCONSOLIDATION,1500,13.06,0.02,Y,9,0,132904
45996,38,72204,RENT,2,PERSONAL,4250,12.53,0.06,N,16,0,132913
28273,34,90000,MORTGAGE,13,DEBTCONSOLIDATION,20000,6.54,0.22,N,7,0,132952
50878,34,90000,RENT,18,DEBTCONSOLIDATION,20000,10.99,0.22,N,5,0,132952
1230,37,80000,RENT,3,VENTURE,15000,10,0.19,N,15,0,132955
2848,37,80000,RENT,3,EDUCATION,15000,14.46,0.19,N,13,0,132955
45155,37,80000,RENT,0,VENTURE,15000,6.54,0.19,N,17,0,132955
53522,37,80000,MORTGAGE,20,EDUCATION,15000,10.62,0.19,N,17,0,132955
32885,30,102000,MORTGAGE,14,EDUCATION,20000,11.36,0.2,N,9,0,132958
15368,23,140000,MORTGAGE,4,MEDICAL,28000,11.48,0.21,N,4,0,132962
52143,25,120000,MORTGAGE,9,DEBTCONSOLIDATION,17000,7.49,0.14,N,3,0,132967
2061,29,100000,RENT,5,PERSONAL,12000,10.99,0.12,N,9,0,132968
6746,29,100000,MORTGAGE,13,DEBTCONSOLIDATION,12000,10.65,0.12,N,10,0,132968
18975,29,100000,MORTGAGE,9,MEDICAL,12000,5.79,0.12,N,10,0,132968
29633,29,100000,MORTGAGE,13,EDUCATION,12000,7.88,0.12,N,7,0,132968
57288,29,100000,RENT,6,MEDICAL,12000,7.88,0.12,N,10,0,132968
57297,29,100000,MORTGAGE,6,VENTURE,12000,9.25,0.12,N,9,0,132968
15475,25,117600,MORTGAGE,9,HOMEIMPROVEMENT,14000,12.99,0.13,Y,4,0,132970
49126,35,80000,MORTGAGE,0,DEBTCONSOLIDATION,7000,7.14,0.09,N,10,0,132971
28565,26,110000,MORTGAGE,4,EDUCATION,10000,12.62,0.09,N,3,0,132974
38648,26,110000,RENT,5,DEBTCONSOLIDATION,10000,8.94,0.09,N,3,0,132974
44998,26,110000,RENT,5,VENTURE,10000,9.45,0.09,N,3,0,132974
11232,28,100000,MORTGAGE,8,MEDICAL,7000,7.68,0.07,N,6,0,132977
51692,28,100000,MORTGAGE,9,PERSONAL,7000,7.14,0.07,N,6,0,132977
25881,22,130000,MORTGAGE,2,PERSONAL,10000,11.36,0.08,N,3,0,132978
30775,22,130000,MORTGAGE,6,PERSONAL,10000,7.14,0.08,N,3,0,132978
52937,22,130000,RENT,3,VENTURE,10000,12.18,0.08,N,4,0,132978
13484,32,85000,MORTGAGE,5,EDUCATION,3000,6.62,0.04,N,9,0,132982
219,24,115000,MORTGAGE,3,EDUCATION,5000,6.03,0.04,N,3,0,132983
22443,24,115000,MORTGAGE,3,VENTURE,5000,11.86,0.04,N,3,0,132983
30545,24,115000,RENT,8,VENTURE,5000,11.36,0.04,N,4,0,132983
289,23,120000,MORTGAGE,3,VENTURE,5000,7.49,0.04,N,4,0,132984
1743,23,120000,RENT,2,DEBTCONSOLIDATION,5000,11.49,0.04,N,3,0,132984
3531,23,120000,MORTGAGE,2,PERSONAL,5000,6.03,0.04,N,3,0,132984
20153,23,120000,MORTGAGE,3,VENTURE,5000,6.92,0.04,N,4,0,132984
23247,23,120000,MORTGAGE,7,EDUCATION,5000,7.49,0.04,N,3,0,132984
23263,23,120000,RENT,3,EDUCATION,5000,7.9,0.04,N,4,0,132984
24817,23,120000,RENT,7,EDUCATION,5000,7.51,0.04,N,2,0,132984
30096,23,120000,MORTGAGE,2,VENTURE,5000,12.69,0.04,N,4,0,132984
43637,23,120000,MORTGAGE,7,EDUCATION,5000,11.86,0.04,N,3,0,132984
56618,23,120000,MORTGAGE,3,VENTURE,5000,11.49,0.04,N,3,0,132984
58355,23,120000,OWN,3,EDUCATION,5000,7.14,0.04,N,2,0,132984
40625,28,100010,MORTGAGE,13,MEDICAL,7000,10,0.07,N,7,0,132991
34849,31,91000,MORTGAGE,4,HOMEIMPROVEMENT,8000,9.32,0.09,N,9,0,133022
47241,33,85000,MORTGAGE,2,DEBTCONSOLIDATION,7200,9.63,0.08,N,6,0,133022
19796,27,102996,MORTGAGE,9,PERSONAL,6000,7.88,0.06,N,6,0,133024
56674,53,90000,RENT,0,MEDICAL,10000,13.79,0.11,Y,30,0,133097
9512,26,107364,MORTGAGE,10,PERSONAL,6400,6.76,0.06,N,3,0,133152
26474,38,78000,RENT,3,DEBTCONSOLIDATION,15000,13.49,0.19,N,14,0,133153
39573,28,113000,RENT,7,HOMEIMPROVEMENT,25000,7.9,0.22,N,9,0,133156
217,25,120000,RENT,4,DEBTCONSOLIDATION,16800,14.26,0.13,Y,3,0,133168
24710,24,121000,MORTGAGE,2,PERSONAL,12000,7.51,0.1,N,3,0,133174
17772,26,108000,MORTGAGE,2,HOMEIMPROVEMENT,7200,10.65,0.07,N,4,0,133178
55370,29,96000,RENT,4,HOMEIMPROVEMENT,6000,11.49,0.06,N,7,0,133178
29318,50,69600,RENT,2,HOMEIMPROVEMENT,6000,10.14,0.09,N,12,0,133191
757,37,85000,MORTGAGE,11,MEDICAL,24000,11.49,0.28,N,13,0,133193
50599,37,85000,RENT,2,PERSONAL,24000,11.71,0.29,N,16,0,133193
1090,30,105000,MORTGAGE,4,EDUCATION,24250,12.18,0.23,N,5,0,133203
19903,27,115000,MORTGAGE,0,PERSONAL,22000,10.65,0.19,N,9,0,133210
47851,29,105000,RENT,5,VENTURE,19000,12.29,0.18,Y,9,0,133210
11764,31,95000,MORTGAGE,4,VENTURE,14000,6.62,0.15,N,9,0,133213
28263,31,95000,RENT,0,EDUCATION,14000,15.96,0.15,N,10,0,133213
36139,32,86400,MORTGAGE,16,PERSONAL,5000,7.9,0.06,N,7,0,133217
9237,28,98760,RENT,8,VENTURE,5000,14.84,0.05,N,6,0,133244
35930,44,80000,RENT,6,HOMEIMPROVEMENT,7500,10.01,0.09,N,14,0,133292
38196,27,105000,MORTGAGE,11,DEBTCONSOLIDATION,8400,11.83,0.08,N,10,0,133325
57150,29,95000,MORTGAGE,14,VENTURE,4400,8.9,0.05,N,10,0,133331
24171,39,72000,MORTGAGE,2,VENTURE,7000,6.99,0.1,N,15,0,133367
26242,26,110000,RENT,7,DEBTCONSOLIDATION,9600,10.65,0.09,N,4,0,133375
43075,58,87000,MORTGAGE,6,PERSONAL,18000,7.9,0.21,N,19,0,133376
